"train.1" "train.2" "test.1" "test.2" "class"
"1" 2.05018314681166 -0.398657716972021 2.20090389307369 1.11519705776456 "lightblue"
"2" 1.35235298361826 -1.14573816026559 -0.165271631778152 0.532136062839944 "lightblue"
"3" 0.477982348515175 2.421337763074 2.33935492797214 -0.845915136878535 "lightblue"
"4" 1.57331267813137 -0.861905670867012 1.88825099354195 0.218407837577002 "lightblue"
"5" -0.530806824339301 0.57311643606027 -0.488724445851443 1.17058572738378 "lightblue"
"6" 0.603998149001505 0.672601183385601 0.351216905220999 0.120048830585964 "lightblue"
"7" 1.22778394961758 0.31524974918735 -0.330118278188923 -0.0978997848378968 "lightblue"
"8" 0.456668697963427 1.15214081926338 0.0386549767021579 1.31820982151422 "lightblue"
"9" 1.35808730989742 1.6149164346821 0.511391746243193 0.98225026021511 "lightblue"
"10" 0.588517654284004 -0.389788670791145 1.78948606452369 -0.593354719628849 "lightblue"
"11" 2.00404078526954 0.9732711048005 0.824689121075894 0.787675904695044 "lightblue"
"12" 2.15636199036599 -0.908919073642138 0.760833101934617 -0.115398362184752 "lightblue"
"13" 1.35948929516033 0.552813237439797 1.38424788568898 -0.893465236408365 "lightblue"
"14" 2.27165717750254 1.41251835346819 0.801078344234774 -2.21415208844785 "lightblue"
"15" 0.213164231926052 1.77932893661109 1.97373884992634 0.189909093305295 "lightblue"
"16" 0.775519412350636 -0.116351518819134 0.588212788759925 1.68084350880411 "lightblue"
"17" -0.301962174182796 0.731034276492618 0.747278282234439 -1.30074697250127 "lightblue"
"18" 1.92604863186604 1.26720784559042 1.22409446409083 -0.849350821773301 "lightblue"
"19" 1.35156283323542 1.15333207664257 0.845460049126937 0.605614931751054 "lightblue"
"20" 2.51695548392907 0.794269639412782 1.8830286188388 0.158107188899532 "lightblue"
"21" 2.21083552781772 -0.740589858208455 2.69727818871851 0.821949677305943 "lightblue"
"22" 0.749769672729329 0.353897300708001 1.03538395565558 0.639224190560728 "lightblue"
"23" -0.509365153957838 1.36305552348987 -0.115095112655081 0.368609953638641 "lightblue"
"24" 2.21858310952738 -0.398035625082738 1.46551404306135 0.190409987309687 "lightblue"
"25" -0.226273795954219 1.59419292163181 -0.586208384261351 -0.319595255150649 "lightblue"
"26" 2.29057231519716 0.484197215963669 3.54678393852398 0.451554793819605 "lightblue"
"27" 2.40588722272919 -0.862988493526802 2.07157546085355 0.163323216141071 "lightblue"
"28" 1.25608287531542 0.37788916230608 1.94520835224454 -1.65403367960544 "lightblue"
"29" 0.844728055588186 0.978177427469635 0.84955095268967 1.21259243672848 "lightblue"
"30" 1.01159121371252 -1.8742394069319 0.822132412249695 1.09060249167167 "lightblue"
"31" 1.20360808469959 -0.781384340929196 1.61761116288397 -0.621111005066656 "lightblue"
"32" 3.14354472225786 0.505889355907884 1.17790674404814 -1.04581155703011 "lightblue"
"33" 0.38926552947842 -0.353224683433158 2.13237589120511 -0.635708635079409 "lightblue"
"34" 1.80503884243814 -0.309450200434042 1.69761579815549 -1.8366072802414 "lightblue"
"35" 1.977187534913 0.813941097226793 1.10396829391337 -0.30130451790972 "lightblue"
"36" 1.60285644668181 -1.00944874846255 0.617130960572266 -1.28689253149955 "lightblue"
"37" 0.392334966804281 1.56598684298556 1.18062508634832 -1.01303909802712 "lightblue"
"38" 1.27558949461895 1.31907118649937 1.06519498281779 1.60931218090353 "lightblue"
"39" -0.470705899376054 0.10179477810852 -0.135498294765124 -0.0762014303460796 "lightblue"
"40" 1.55351112198658 1.4526550562132 -0.14512754416716 1.47892804902474 "lightblue"
"41" 0.698999949886913 0.659944499069246 2.25845116674979 0.237088438173616 "lightblue"
"42" 2.66110044781271 0.409101414600301 2.24954912076035 0.510306593126992 "lightblue"
"43" 0.799237005995575 1.25897859496798 1.46741092487296 -1.77226944547803 "lightblue"
"44" 1.70311975785273 0.0982682438501298 1.77148734446676 0.839667984695283 "lightblue"
"45" 1.01847553163413 1.07383335448463 1.61701438356567 0.114502644120892 "lightblue"
"46" 1.6864309613003 -0.288308091141992 1.06953210807872 -1.98780577241209 "lightblue"
"47" 2.41194099217469 0.4947802591754 0.671831407157488 0.0823794610042836 "lightblue"
"48" 2.21553552907413 1.00319395244238 -0.0829422298979876 -0.278346596458079 "lightblue"
"49" 1.40463138657182 2.14198159053047 0.453898156272022 -0.329159555629094 "lightblue"
"50" 2.19877827951506 -1.91807208789725 0.558466752505389 1.02839132232705 "lightblue"
"51" 0.142836639883839 0.80447467612296 1.24562868584849 1.07897390047432 "lightblue"
"52" -0.755341836504602 -0.0192775303880356 -0.466286274917383 -0.176420597328061 "lightblue"
"53" 2.41410838468023 0.45522739906572 1.67551896794323 0.574932685009512 "lightblue"
"54" 1.38459747905623 0.219075276139943 1.01960181796405 -0.478551654115947 "lightblue"
"55" 1.82425609977584 -0.632438953500814 1.26052644441888 0.803378384598615 "lightblue"
"56" 0.68838428006812 -1.79204603103944 1.25055269848504 -1.60299101403015 "lightblue"
"57" 1.39958840809492 -1.60207427030951 0.575082601085732 0.625953125884639 "lightblue"
"58" 3.13238970280282 1.14809577299035 -0.361965033347377 0.399990297225748 "lightblue"
"59" 3.12030703636061 0.594321117884655 2.23334178912923 0.565571421342514 "lightblue"
"60" 0.977989191972311 -1.50991961449025 -0.316916979021256 1.92019337087959 "lightblue"
"61" 1.34258820235577 0.672377253723951 1.41596146314356 -0.218195751518519 "lightblue"
"62" 1.20724198999735 0.400332887121883 1.14314941405764 -1.31074565838572 "lightblue"
"63" 1.43029261486426 -1.6116306071664 1.37859975130065 0.159840250886757 "lightblue"
"64" 0.445526110906573 -0.465304394054516 -0.139270763066169 0.0811432811126689 "lightblue"
"65" 1.19612179815182 -1.63056084756725 0.0439335877214467 1.61100790377904 "lightblue"
"66" 1.27468517290572 -0.585969441096397 0.112936736026936 1.38892280856754 "lightblue"
"67" 1.99645780604775 0.820096876653577 0.317309411675077 1.15164430993078 "lightblue"
"68" 2.02464530830116 -0.622096004426966 1.72103161607565 -1.04393916182192 "lightblue"
"69" -0.21846546437281 0.636592185584549 2.33203220765946 -0.716664068245966 "lightblue"
"70" 1.87509504251108 -0.621947216114572 -0.0875055858666687 2.45182772893632 "lightblue"
"71" 1.16362216162693 0.161565374629192 1.32805605978371 1.05855309282019 "lightblue"
"72" 2.03707668811828 -0.166472367841506 -0.122344572745853 0.188609726907513 "lightblue"
"73" 1.17739069624868 0.544837120163616 0.173319822258321 0.592713673947246 "lightblue"
"74" 1.73971580347217 -0.440982524464118 -0.741709653930223 1.63448942133888 "lightblue"
"75" 1.05585891029865 -1.26387766202828 1.80923602151782 -1.29368420541176 "lightblue"
"76" 1.52829431316642 -0.667457797481405 3.21389495604622 0.650889434381272 "lightblue"
"77" 1.5890814378734 -1.06515121333066 0.54691701379139 -0.436714061275553 "lightblue"
"78" 0.840489029382204 -0.52152976638901 2.05443670158946 -0.0168294647970604 "lightblue"
"79" 0.893984903038562 1.38849896601806 0.970845001726276 0.253315953515161 "lightblue"
"80" 1.33125865270003 0.0190578648081529 1.61375883669046 1.03862666322564 "lightblue"
"81" 1.14015764807679 0.848244190927716 0.614592598061988 -1.16761772181712 "lightblue"
"82" 1.27775557824953 -2.00833600428601 0.169683624729513 -0.0571037205488359 "lightblue"
"83" 1.93857003790007 -1.0439780049106 1.1129828087788 -0.039192860045413 "lightblue"
"84" 1.59244136294614 -1.42693004564405 -0.186343863858368 0.328053918732696 "lightblue"
"85" 0.545447672335033 -2.03384145275357 1.31196670339287 0.0692160179760182 "lightblue"
"86" 1.2024847947675 -0.52279378109696 0.267994342785117 0.62778427100877 "lightblue"
"87" -0.0245314483159099 1.52513267188251 1.34678863108985 -1.52124791183877 "lightblue"
"88" -0.289952385328733 0.475451727238051 0.370031137887254 0.0794222995198804 "lightblue"
"89" 0.923099370108578 -1.31226778428925 0.190009596180545 -0.300278395563761 "lightblue"
"90" 2.39050883623964 0.176809396149148 1.50294326307304 -0.385004748224493 "lightblue"
"91" -0.66848089784146 0.0906169357408709 2.56254120786748 -0.461342391289128 "lightblue"
"92" 2.64234253226501 0.951964519382483 -0.0884118793464961 1.13618698690325 "lightblue"
"93" 1.85023558179897 -2.36236605786735 0.820800948351377 -1.85828916148179 "lightblue"
"94" 0.35517247353658 1.14736367711814 1.70802652995227 -1.14950529794731 "lightblue"
"95" 1.15797777633081 -1.62467586004703 1.17013527051195 1.39310253583066 "lightblue"
"96" -0.134131588092709 -0.376223215035316 1.60525495773118 -1.55695545225476 "lightblue"
"97" 0.807025547197887 1.61526080370565 0.78526673512707 -0.122452788043731 "lightblue"
"98" 0.777819542451743 0.600748097942956 1.65434142670211 -0.773064754452556 "lightblue"
"99" 1.15858663886458 1.26204790563423 0.706180189390724 0.348037059406239 "lightblue"
"100" 2.62089321297447 -0.18683886544114 -0.790821200525117 0.436358915872119 "lightblue"
"101" -1.12678637225975 -3.25745687344787 -1.4937914106539 -0.583265167253269 "orange"
"102" -0.951339959979081 0.0672460023568769 -0.543264517890748 -0.44778237304858 "orange"
"103" 0.49469357052121 0.920114648325506 0.157271850379589 2.79566247855245 "orange"
"104" -0.227545394618443 -0.458570474568539 -0.535901483404414 -2.5371991932149 "orange"
"105" -0.667856778322177 -2.11656272377978 -3.03144684990889 1.38703709141677 "orange"
"106" -1.40581710733114 1.74545956139473 -0.216845246716628 1.19490948326592 "orange"
"107" -0.863477692243543 -0.138468951723668 0.189113992519725 -0.933579874574014 "orange"
"108" -0.68156639366349 -2.9183911144443 -0.4683086670145 0.850816912851583 "orange"
"109" 0.34924981890663 3.23273675041369 0.397090471760032 0.380317635628761 "orange"
"110" 0.223469131071515 1.1533915162418 0.482377055586953 -0.219582840104358 "orange"
"111" -0.176507949670868 -1.25543767648826 1.10343189801058 0.620366224526877 "orange"
"112" -2.52806147886352 0.554846539637786 -0.0629630494408493 2.92314565595501 "orange"
"113" -0.966302302901105 -1.88979941302096 0.013960427769912 -1.20589201430562 "orange"
"114" -0.398735483880757 1.32318690874536 -0.290159285373728 0.980097380374543 "orange"
"115" -1.36590764084062 1.41820762973528 -1.04594121087699 2.21589455958435 "orange"
"116" -0.163757216448024 2.90795721613209 -0.770357943155324 0.547794290323509 "orange"
"117" 0.330705654160691 0.846307189921026 0.534673585913316 2.98408073152313 "orange"
"118" 1.13312001621928 -0.0207929859356272 -0.309155562531649 -3.05753038461454 "orange"
"119" -0.981292403267106 0.64509173482268 0.393394699829615 0.544989937844494 "orange"
"120" -2.62248846936718 0.778700704380164 -0.414141367498508 0.388746825630358 "orange"
"121" -2.09303703209314 2.00214563999434 -2.31294170025496 0.831499501097184 "orange"
"122" -2.69934249585493 0.873621405338394 0.677127493066051 0.916231854113824 "orange"
"123" 0.862343266162474 3.04208331472064 -0.956434100775239 -1.60379268936534 "orange"
"124" 1.71232278417664 0.757640756795016 -0.492120313646506 -0.221651747633363 "orange"
"125" 0.791853270438431 3.0397405518727 -2.07952715563732 1.63997366140303 "orange"
"126" -0.978141670674824 -2.97343136611709 -0.565465607163005 0.31689699264903 "orange"
"127" -0.221245842046983 -0.950862116075007 -2.33581374625755 0.451402082042793 "orange"
"128" -1.98934114713099 1.48720859774183 -1.2808346079689 1.73756608738106 "orange"
"129" -0.691067120913253 -0.217565587835422 -1.43281097714497 1.84997523993315 "orange"
"130" -1.00836336294234 0.454366113160641 -1.87987896698467 0.890653402681236 "orange"
"131" -0.086021690692744 -0.475061158306678 -0.618662981193753 -0.037062684095391 "orange"
"132" -0.252033279913901 2.41691017833265 0.0312441564277207 0.902812389465106 "orange"
"133" -1.89871271595824 1.40577338053043 -0.145901958260094 -2.0746395325972 "orange"
"134" -0.0404652631350499 1.34027926848218 -0.276231595450168 -2.16854679002715 "orange"
"135" -0.77630656999933 2.19285768682488 -0.24887074177313 2.95590461732082 "orange"
"136" -0.566677446677649 1.83263451801285 -2.03605763886685 -0.237567357081383 "orange"
"137" -1.58878771326735 0.223802007035225 -1.63382263796185 0.548410722888824 "orange"
"138" -0.276062028581497 -1.28884772539516 0.191882488714349 0.445302477838939 "orange"
"139" -2.61556220549456 0.697098388491949 1.28242805783336 0.646868551422761 "orange"
"140" 0.865187287236257 2.9143675999389 -1.53263404405218 1.6414470298539 "orange"
"141" 0.489262863807634 0.173724065571651 -2.56284715895802 0.629319506118722 "orange"
"142" -0.0703851697312723 1.05293493776783 -0.526581367155665 0.0964744973432847 "orange"
"143" -1.33020542269461 0.234492723835576 -0.719018019951624 -0.727548037853718 "orange"
"144" -0.969835112968188 0.733838869908535 -0.26802043452975 -2.30735549968308 "orange"
"145" 1.53332129446804 0.626364737625963 -1.59580607577114 1.37368352575469 "orange"
"146" 0.519490204763306 3.41485703028952 -0.0104056545907379 2.88634521475321 "orange"
"147" -1.82455110075401 0.775968527153082 -0.524303209529604 0.529149702291804 "orange"
"148" 1.32173204331544 0.0179682587954106 0.0949373488182786 3.59081397850898 "orange"
"149" -2.27038546507024 0.224170161953152 -1.47940700412557 0.605380466442162 "orange"
"150" -1.26186302674976 -0.276936549542032 -1.34821915272971 1.69757182739157 "orange"
"151" -1.03876505441362 -0.125667226814832 -1.91025823302303 0.949416592997785 "orange"
"152" -1.59159652878888 1.32566397680025 0.638027421384337 3.77753765724501 "orange"
"153" 2.02181215159452 -0.302360401893924 -1.44144162389971 0.707871991386251 "orange"
"154" -2.20403556324126 0.818301074940674 1.40686468283651 0.720666407895968 "orange"
"155" -3.02016079720339 0.925031975047302 1.23365146885457 0.588966315738077 "orange"
"156" -0.567217996969891 2.24442780553681 -0.384810266060904 1.50778378851341 "orange"
"157" -0.290350267008249 -0.618255238560625 -0.354665036325165 0.390052998620665 "orange"
"158" -2.00040333442485 0.354060919482933 -1.88383850725426 1.39045668217692 "orange"
"159" -0.918270748417227 1.16805169745127 0.319329527373728 -0.188994403595034 "orange"
"160" -0.106065860999564 -0.865932061563267 -1.12300815087625 -1.27766457355544 "orange"
"161" -1.08114073112767 0.0390135212127565 -0.0989011474370379 -1.40867142993072 "orange"
"162" -0.0946709756556752 -2.08589515987062 0.39348322291543 3.70430388084976 "orange"
"163" -0.98522554250506 0.77480006363454 1.05850436207491 0.317099018013297 "orange"
"164" -0.961926254358218 1.80989388083425 -1.44201111011008 2.11286689371515 "orange"
"165" -0.287187934626908 -2.21994233700908 0.546928388372446 0.774564153868035 "orange"
"166" -1.34440152871497 2.13445573436292 -0.0929629505907065 0.196076212549705 "orange"
"167" -0.423146401963284 -2.38694826495853 -2.52330369341789 0.0504383385753532 "orange"
"168" -1.09016918264965 1.37427298103221 0.459754273914353 1.10326088443939 "orange"
"169" -2.52706056244146 -0.0497716743932476 1.04018181282432 0.93430037913916 "orange"
"170" -0.366639838536536 -0.968857440721484 0.226455088159177 -2.14594809341501 "orange"
"171" -2.30618391455491 0.0766521245956442 0.376542756444815 0.00250010385446386 "orange"
"172" -0.359976582419148 -0.168084698614987 -0.954034021436557 0.687180604442503 "orange"
"173" -1.98881391244654 0.21101993021141 -0.963583594937601 1.98897513008477 "orange"
"174" 0.00975405093203707 1.31852633508627 1.59729761751935 0.552927569551322 "orange"
"175" -0.710415207559209 0.786691319174701 1.12484335424687 0.390181060442843 "orange"
"176" 0.27988131209066 -0.000140312471320597 -0.218755321197538 -0.369443429547744 "orange"
"177" 0.210901237869012 2.91130875034229 -0.70148852019847 2.5629962792503 "orange"
"178" 0.0364949105409306 0.44771783654712 -0.241776995669631 -0.292641589096823 "orange"
"179" -0.102560720453529 3.11336583488536 0.157372381744834 -2.37857365077406 "orange"
"180" 0.774283433868994 2.81795153682722 0.762638231703709 1.10092519462203 "orange"
"181" -0.527492393988651 0.652603678984278 -0.69938555174033 1.36111201077886 "orange"
"182" 0.490662235022832 2.46937790025438 -0.572045635405534 1.73493482922467 "orange"
"183" -0.064512024693807 2.71711914312019 0.0672907109957785 3.10743852333911 "orange"
"184" -2.46782616560942 0.341591385945107 -0.636406789840289 0.326221880535911 "orange"
"185" -0.197637099596581 -0.0521949021373367 -2.12949293061171 0.919923117050739 "orange"
"186" -0.436825202650705 -1.36234268588866 -1.42729540987891 1.34364419782136 "orange"
"187" -0.213442083398318 2.71320356780025 -1.53981086806343 1.36900170974448 "orange"
"188" 0.400058271421516 -0.018922100657813 -1.0638919949202 1.13964852551925 "orange"
"189" 0.503664211024728 0.30299693799539 -0.109753595228591 0.474282296477844 "orange"
"190" 0.718126520444075 -0.190109253885659 -0.746152865718248 1.15988380735445 "orange"
"191" -0.81467109585885 -2.11440578853362 -1.16089851396555 1.2367031120517 "orange"
"192" -0.819891950161845 0.694271114441458 -1.37587207519188 0.481684000555164 "orange"
"193" -1.83189289292994 0.912885866110587 -1.41300068546438 0.860297700223877 "orange"
"194" -0.777068115309963 -0.751080676719994 -0.286883727454281 2.83626517238496 "orange"
"195" 1.11373924797127 0.0812575832097663 0.64534195711024 2.71207758005223 "orange"
"196" -1.24497556250858 1.83259122474776 -1.02860839458338 0.686077756188655 "orange"
"197" -0.780968499266431 0.121377315081164 0.416043197806259 0.177323795838994 "orange"
"198" -0.463301748019373 1.9883666438631 -2.75506738232128 0.273602626187316 "orange"
"199" -1.10791556207754 2.14132775466973 0.965189850782365 2.4438429206242 "orange"
"200" -1.9339372485562 0.307916352403902 -2.51369568263229 0.611733300494949 "orange"
